Date,Open,High,Low,Close,Adj Close,Volume,Company
7/2/2005,22.93,24.34,22.88,24.17,14.11,385020100,Intel
14/2/2005,24.04,24.63,23.55,24.02,14.02,363471000,Intel
21/2/2005,23.77,24.41,23.05,24.09,14.06,324303100,Intel
28/2/2005,24.16,25.01,23.86,24.68,14.41,393974400,Intel
7/3/2005,24.68,25.47,24,24.2,14.13,404594400,Intel
14/3/2005,24.25,24.43,23.35,23.41,13.67,264541500,Intel
21/3/2005,23.46,23.66,22.96,23.18,13.53,177651600,Intel
28/3/2005,23.34,23.65,22.9,23.01,13.43,268999900,Intel
4/4/2005,23.1,23.7,22.65,23.29,13.6,261681100,Intel
11/4/2005,23.3,23.34,21.94,22.12,12.91,341077700,Intel
18/4/2005,22.23,23.44,22.1,23.24,13.57,400211100,Intel
25/4/2005,23.33,23.9,23.06,23.52,13.73,294371700,Intel
2/5/2005,23.5,24.5,23.35,24.49,14.3,289926900,Intel
9/5/2005,24.41,25.3,24.05,25.12,14.71,325590900,Intel
16/5/2005,25.07,26.39,25,26.35,15.43,282550300,Intel
23/5/2005,26.5,27.4,26.21,27.39,16.04,332882100,Intel
30/5/2005,27.26,27.75,26.78,27.33,16.01,249882700,Intel
6/6/2005,27.4,27.74,26.79,26.98,15.8,301158000,Intel
13/6/2005,26.91,27.61,26.25,27.12,15.88,257358200,Intel
20/6/2005,26.92,27.53,26.05,26.1,15.29,241503700,Intel
27/6/2005,26.15,26.49,25.73,26.21,15.35,212260000,Intel
4/7/2005,26.13,27.28,26.08,27.28,15.98,179623300,Intel
11/7/2005,27.39,28.33,27.34,28.3,16.58,242614700,Intel
18/7/2005,28.21,28.84,26.75,26.75,15.67,369504000,Intel
25/7/2005,26.85,27.43,26.43,27.14,15.9,245671200,Intel
1/8/2005,27.24,27.66,26.63,26.77,15.68,199686200,Intel
8/8/2005,26.87,27.42,26,26.31,15.46,257679200,Intel
15/8/2005,26.25,26.67,25.61,25.65,15.07,214411200,Intel
22/8/2005,25.75,26.28,25.31,25.41,14.93,202172000,Intel
29/8/2005,25.36,25.83,25.2,25.28,14.85,203516200,Intel
5/9/2005,25.48,26.12,25.19,25.25,14.83,227967900,Intel
12/9/2005,25.32,25.32,24.33,24.81,14.57,290975800,Intel
19/9/2005,24.8,25.05,24.31,24.38,14.32,212445700,Intel
26/9/2005,24.46,24.68,23.8,24.65,14.48,271633200,Intel
3/10/2005,24.74,24.96,23.5,23.82,13.99,239972700,Intel
10/10/2005,23.85,23.89,22.79,23.23,13.65,269552500,Intel
17/10/2005,23.18,23.99,22.75,23.15,13.6,341366700,Intel
24/10/2005,23.26,23.37,22.78,23.33,13.7,256355000,Intel
31/10/2005,23.44,24.01,22.53,23.99,14.09,307835800,Intel
7/11/2005,24.08,25.45,23.95,25.13,14.81,252290600,Intel
14/11/2005,25.2,25.41,24.61,25.3,14.91,196328500,Intel
21/11/2005,25.33,27.15,25.06,26.81,15.8,247297100,Intel
28/11/2005,26.94,27.49,26.62,27.43,16.17,286758000,Intel
5/12/2005,27.28,27.28,25.17,26.08,15.37,348934100,Intel
12/12/2005,26.19,26.9,26.12,26.38,15.55,371426300,Intel
19/12/2005,26.37,26.45,25.6,25.97,15.31,168740500,Intel
26/12/2005,26.03,26.1,24.87,24.96,14.71,113917300,Intel
2/1/2006,25.19,26.63,24.9,26.31,15.51,203170000,Intel
9/1/2006,26.39,26.52,25.54,25.79,15.2,239824600,Intel
16/1/2006,25.59,25.75,21.75,21.76,12.83,721572300,Intel
23/1/2006,21.92,21.93,21.1,21.67,12.77,548185200,Intel
30/1/2006,21.83,21.93,20.73,20.74,12.23,400307400,Intel
6/2/2006,20.85,21.34,20.5,21.29,12.61,404585400,Intel
13/2/2006,21.18,21.47,20.56,20.61,12.21,380446900,Intel
20/2/2006,20.66,20.75,19.88,20.36,12.06,364230600,Intel
27/2/2006,20.47,21.01,19.86,20.32,12.03,550177600,Intel
6/3/2006,20.43,20.56,19.73,19.85,11.76,386510800,Intel
13/3/2006,19.95,20.5,19.4,19.54,11.57,396511400,Intel
20/3/2006,19.45,20.32,19.31,19.6,11.61,412605900,Intel
27/3/2006,19.62,20.03,19.35,19.46,11.52,370099700,Intel
3/4/2006,19.68,19.7,19.24,19.24,11.39,319687700,Intel
10/4/2006,19.3,19.59,19.1,19.45,11.52,233773000,Intel
17/4/2006,19.41,20,18.6,19.06,11.29,477362100,Intel
24/4/2006,18.93,20.27,18.75,19.98,11.83,467673700,Intel
1/5/2006,20.06,20.16,19.12,19.51,11.55,290999900,Intel
8/5/2006,19.64,20.22,19.03,19.04,11.33,353111100,Intel
15/5/2006,19.06,19.35,17.94,18.36,10.93,478200500,Intel
22/5/2006,18.13,18.45,17.74,18.22,10.85,412177400,Intel
29/5/2006,18.21,18.31,17.77,18.23,10.85,289872900,Intel
5/6/2006,18.26,18.35,17.05,17.16,10.21,452997000,Intel
12/6/2006,17.25,18.47,16.75,18.3,10.89,453492700,Intel
19/6/2006,18.51,18.64,18,18,10.71,260615700,Intel
26/6/2006,18.15,19.36,18.05,19,11.31,293694400,Intel
3/7/2006,19.27,19.39,18.5,18.56,11.05,169248900,Intel
10/7/2006,18.64,18.72,17.68,17.88,10.64,340685600,Intel
17/7/2006,17.84,18.64,16.84,17.15,10.21,436532600,Intel
24/7/2006,17.18,18.26,17.15,18.18,10.82,282103400,Intel
31/7/2006,18.08,18.16,17.22,17.49,10.41,235567200,Intel
7/8/2006,17.38,17.83,17.26,17.41,10.42,233120300,Intel
14/8/2006,17.54,18.7,17.53,18.4,11.02,305705300,Intel
21/8/2006,18.3,19,18.08,18.9,11.32,296223600,Intel
28/8/2006,19.06,20,19.02,19.88,11.9,328383600,Intel
4/9/2006,19.95,20.02,19.06,19.45,11.64,283671700,Intel
11/9/2006,19.25,19.99,19.12,19.51,11.68,304655400,Intel
18/9/2006,19.46,19.75,19.03,19.07,11.42,284892000,Intel
25/9/2006,19.17,20.95,19.03,20.57,12.31,455133400,Intel
2/10/2006,20.56,20.98,20.17,20.63,12.35,328440900,Intel
9/10/2006,20.52,21.85,20.42,21.6,12.93,388207600,Intel
16/10/2006,21.93,22.03,20.63,21.33,12.77,461378500,Intel
23/10/2006,21.28,21.84,20.9,21.1,12.63,313218800,Intel
30/10/2006,21.02,21.43,20.35,20.51,12.28,270676000,Intel
6/11/2006,20.42,21.17,20.32,20.58,12.38,233964100,Intel
13/11/2006,20.61,22.5,20.58,22.1,13.3,346924200,Intel
20/11/2006,21.87,22.35,21.38,21.59,12.99,218033900,Intel
27/11/2006,21.47,21.49,20.6,20.93,12.59,274408400,Intel
4/12/2006,21.09,21.45,20.54,20.68,12.44,240910600,Intel
11/12/2006,20.62,21.2,20.41,20.96,12.61,262449100,Intel
18/12/2006,21.05,21.3,20.08,20.08,12.08,211509500,Intel
25/12/2006,20.03,20.53,20.03,20.25,12.18,129192200,Intel
1/1/2007,20.45,21.33,20.14,21.1,12.69,222454300,Intel
8/1/2007,21.25,22.15,20.86,22.13,13.31,373538600,Intel
15/1/2007,22.1,22.3,20.5,20.82,12.53,490395600,Intel
22/1/2007,20.92,21.04,20.46,20.53,12.35,319247500,Intel
29/1/2007,20.8,21.25,20.69,21.23,12.77,314979600,Intel
5/2/2007,21.22,21.67,20.92,21.03,12.65,298566600,Intel
12/2/2007,20.93,21.4,20.7,21.23,12.84,252128700,Intel
19/2/2007,21.06,21.32,20.73,20.76,12.56,245499200,Intel
26/2/2007,20.81,21,19.2,19.22,11.62,477926900,Intel
5/3/2007,18.98,19.46,18.9,19.1,11.55,321027000,Intel
12/3/2007,19.11,19.64,18.96,19.15,11.58,313042900,Intel
19/3/2007,19.2,19.36,18.91,19.27,11.65,272004500,Intel
26/3/2007,19.26,19.34,18.75,19.13,11.57,270717400,Intel
2/4/2007,19.15,19.58,19.03,19.58,11.84,193673900,Intel
9/4/2007,19.88,20.74,19.85,20.46,12.37,410827200,Intel
16/4/2007,20.41,22.2,20.39,22.16,13.4,491606300,Intel
23/4/2007,22.03,22.3,21.74,21.87,13.23,321345700,Intel
30/4/2007,21.78,22.13,21.45,21.9,13.25,313969500,Intel
7/5/2007,21.92,22.7,21.8,22.28,13.54,271432400,Intel
14/5/2007,22.36,22.75,21.9,22.7,13.8,294726300,Intel
21/5/2007,22.7,23.14,21.82,22.16,13.47,306176800,Intel
28/5/2007,22.17,22.6,21.85,22.36,13.59,204836400,Intel
4/6/2007,22.24,22.54,21.29,21.83,13.27,299551300,Intel
11/6/2007,21.75,24.25,21.69,24.24,14.74,422231300,Intel
18/6/2007,24.18,24.45,23.69,23.7,14.41,313653900,Intel
25/6/2007,23.75,24.22,23.28,23.74,14.43,248471300,Intel
2/7/2007,23.88,24.85,23.86,24.68,15,166090500,Intel
9/7/2007,24.81,26,24.45,25.97,15.79,396210000,Intel
16/7/2007,25.93,26.52,24.48,24.55,14.92,464780400,Intel
23/7/2007,24.62,24.97,23.53,23.54,14.31,341456600,Intel
30/7/2007,23.62,24.49,23.22,23.91,14.54,375950000,Intel
6/8/2007,24.05,24.77,23.5,23.98,14.65,340185400,Intel
13/8/2007,24.19,24.38,22.09,23.7,14.48,381902600,Intel
20/8/2007,23.8,24.88,23.66,24.79,15.14,256932900,Intel
27/8/2007,24.71,25.8,23.93,25.75,15.73,309904700,Intel
3/9/2007,25.82,26.43,25.26,25.47,15.56,252762400,Intel
10/9/2007,25.92,26.22,24.6,24.93,15.23,362065500,Intel
17/9/2007,24.87,26.05,24.76,25.87,15.8,309947600,Intel
24/9/2007,25.98,26.36,25.67,25.86,15.79,261247700,Intel
1/10/2007,26.04,26.58,25.37,25.54,15.6,293538600,Intel
8/10/2007,25.5,26.18,25.16,25.55,15.61,256747900,Intel
15/10/2007,25.64,26.98,25.27,26.3,16.06,517415100,Intel
22/10/2007,25.95,26.82,25.46,25.94,15.84,339238500,Intel
29/10/2007,26.05,27.08,26,26.8,16.37,304757000,Intel
5/11/2007,26.58,27.54,25,25.15,15.36,359312400,Intel
12/11/2007,25.41,26.52,25.1,25.51,15.65,345492100,Intel
19/11/2007,25.45,25.75,24.54,25.07,15.38,233127400,Intel
26/11/2007,25.04,26.66,24.32,26.08,16,285067800,Intel
3/12/2007,26.03,27.99,25.83,27.73,17.01,277174900,Intel
10/12/2007,27.56,27.88,26.19,26.29,16.13,291814800,Intel
17/12/2007,26.23,26.96,25.38,26.96,16.54,241827700,Intel
24/12/2007,26.82,27.47,26.65,26.76,16.41,108801500,Intel
31/12/2007,26.63,27,22.35,22.67,13.91,367250500,Intel
7/1/2008,22.8,23.13,21.77,21.99,13.49,422924400,Intel
14/1/2008,22.89,23.2,18.95,19,11.65,840318100,Intel
21/1/2008,18.2,21.28,18.05,20,12.27,515818500,Intel
28/1/2008,19.88,21.82,19.62,21.77,13.35,409895500,Intel
4/2/2008,21.74,21.75,19.5,20.27,12.43,355724600,Intel
11/2/2008,20.4,21.28,19.98,20.11,12.41,311141800,Intel
18/2/2008,20.4,20.99,19.51,19.82,12.23,350906300,Intel
25/2/2008,19.75,20.89,19.52,19.97,12.32,377793800,Intel
3/3/2008,20.06,20.39,19.44,20.07,12.39,401191400,Intel
10/3/2008,20.11,21.49,19.97,20.66,12.75,344891200,Intel
17/3/2008,20.17,21.76,20.15,21.75,13.42,276888300,Intel
24/3/2008,21.76,22.45,20.73,20.79,12.83,284861600,Intel
31/3/2008,20.71,22.18,20.67,21.87,13.5,234044600,Intel
7/4/2008,21.92,22.44,20.77,21.24,13.11,297332700,Intel
14/4/2008,21.12,22.63,20.5,22.55,13.92,388605700,Intel
21/4/2008,22.5,23.02,21.87,22.56,13.92,264989800,Intel
28/4/2008,22.43,23.66,22.14,23.58,14.55,275448400,Intel
5/5/2008,23.38,23.89,23.08,23.37,14.42,229013800,Intel
12/5/2008,23.36,25,23.2,25,15.52,270732200,Intel
19/5/2008,25.2,25.29,23.08,23.41,14.53,299864900,Intel
26/5/2008,23.29,23.81,22.8,23.18,14.39,213531800,Intel
2/6/2008,23.05,24,22.81,22.9,14.22,295387300,Intel
9/6/2008,23.08,23.1,21.79,22.66,14.07,276849900,Intel
16/6/2008,22.45,23.1,22.14,22.37,13.89,249835700,Intel
23/6/2008,22.5,23,21.22,21.49,13.34,263734800,Intel
30/6/2008,21.41,21.9,20.26,20.66,12.83,206161000,Intel
7/7/2008,20.78,21.26,19.71,20.64,12.81,342100100,Intel
14/7/2008,21.02,22.4,20.22,22.09,13.71,385189100,Intel
21/7/2008,22.2,22.62,21.56,22.01,13.66,281367400,Intel
28/7/2008,21.87,22.6,21.28,22.35,13.87,257365500,Intel
4/8/2008,22.4,24.3,22.17,24.23,15.04,328954300,Intel
11/8/2008,24.1,24.75,23.76,24.26,15.15,243472800,Intel
18/8/2008,24.3,24.38,22.8,23.49,14.67,266476000,Intel
25/8/2008,23.27,23.71,22.65,22.87,14.29,204861000,Intel
1/9/2008,23.27,23.48,20.15,20.61,12.87,273145100,Intel
8/9/2008,20.98,21.1,19.58,20.16,12.59,347392700,Intel
15/9/2008,19.46,20.22,17.91,19.23,12.01,506617800,Intel
22/9/2008,19.14,19.51,18.19,19.2,11.99,319507200,Intel
29/9/2008,18.76,19,17.13,17.31,10.81,415696300,Intel
6/10/2008,16.97,17.42,14.26,15.19,9.49,598341500,Intel
13/10/2008,16.18,17.46,14.48,15.5,9.68,579600200,Intel
20/10/2008,15.5,16.11,13.37,14.28,8.92,412501600,Intel
27/10/2008,14.06,16.49,13.86,16.03,10.01,512014700,Intel
3/11/2008,16.13,16.39,13.78,14.63,9.14,376541200,Intel
10/11/2008,15.01,15.06,12.87,13.32,8.39,428717000,Intel
17/11/2008,13.21,13.48,12.06,13.11,8.26,449009500,Intel
24/11/2008,13.33,14.03,13.01,13.8,8.7,279838400,Intel
1/12/2008,13.46,13.67,12.38,13.29,8.37,365484000,Intel
8/12/2008,13.56,14.83,13.45,14.75,9.29,384770700,Intel
15/12/2008,14.75,15.68,14.09,14.44,9.1,374894100,Intel
22/12/2008,14.48,14.58,14,14.18,8.93,102418800,Intel
29/12/2008,14.24,15.25,13.91,15.2,9.58,155316700,Intel
5/1/2009,15.07,15.51,14.02,14.15,8.92,358993700,Intel
12/1/2009,14.16,14.3,12.71,13.74,8.66,346336400,Intel
19/1/2009,13.56,13.74,12.5,13.12,8.27,264052100,Intel
26/1/2009,13.08,14.27,12.9,12.9,8.13,250598300,Intel
2/2/2009,12.82,14.88,12.75,14.73,9.28,327976400,Intel
9/2/2009,14.64,15.15,13.49,13.88,8.84,348435400,Intel
16/2/2009,13.56,13.73,12.53,12.78,8.14,241788900,Intel
23/2/2009,12.9,13.6,12.05,12.74,8.11,410063000,Intel
2/3/2009,12.51,13.05,12.07,12.41,7.9,381345900,Intel
9/3/2009,12.33,14.7,12.3,14.7,9.36,413085200,Intel
16/3/2009,14.79,15.41,14.14,14.65,9.33,380141400,Intel
23/3/2009,15.02,15.89,14.71,15.42,9.82,341395000,Intel
30/3/2009,15.09,16,14.48,15.95,10.15,321355400,Intel
6/4/2009,15.65,16.07,15.15,15.98,10.17,227285000,Intel
13/4/2009,15.81,16.39,15.11,15.6,9.93,426309100,Intel
20/4/2009,15.36,16.11,14.96,15.62,9.94,389126100,Intel
27/4/2009,15.31,16.16,15.04,15.81,10.06,309604400,Intel
4/5/2009,16.29,16.74,15.2,15.29,9.73,406755200,Intel
11/5/2009,15.09,15.69,15,15.19,9.75,352114200,Intel
18/5/2009,15.32,16.05,15.01,15.05,9.66,267970900,Intel
25/5/2009,15.01,15.86,15,15.72,10.09,261233400,Intel
1/6/2009,16.03,16.59,15.72,15.92,10.22,295576300,Intel
8/6/2009,15.86,16.7,15.61,16.31,10.47,257746700,Intel
15/6/2009,16.05,16.29,15.72,16.01,10.28,303358000,Intel
22/6/2009,15.9,16.43,15.61,16.29,10.46,320569900,Intel
29/6/2009,16.45,17.31,16.24,16.72,10.73,274258200,Intel
6/7/2009,16.61,16.93,15.78,16.04,10.3,314222800,Intel
13/7/2009,16.15,18.81,15.9,18.79,12.06,517743700,Intel
20/7/2009,18.86,19.58,18.51,19.36,12.43,485869200,Intel
27/7/2009,19.29,19.8,19.05,19.25,12.36,260893400,Intel
3/8/2009,19.48,19.56,18.5,18.5,11.88,277538200,Intel
10/8/2009,18.6,19.09,18.56,18.77,12.14,220294900,Intel
17/8/2009,18.43,18.92,18.41,18.89,12.22,239029900,Intel
24/8/2009,18.97,20.65,18.66,20.25,13.09,318872700,Intel
31/8/2009,20.09,20.58,19.23,19.64,12.7,264322300,Intel
7/9/2009,19.88,20.15,19.37,19.51,12.62,203260900,Intel
14/9/2009,19.31,19.89,19.22,19.56,12.65,268342400,Intel
21/9/2009,19.47,20.24,19.3,19.37,12.53,238263600,Intel
28/9/2009,19.41,19.93,18.89,18.97,12.27,273390500,Intel
5/10/2009,19.12,20.32,18.95,20.17,13.04,310486500,Intel
12/10/2009,20.38,21.27,20.02,20.18,13.05,503006100,Intel
19/10/2009,20.29,20.58,19.61,19.78,12.79,373446600,Intel
26/10/2009,19.78,20.13,18.74,19.11,12.36,388322200,Intel
2/11/2009,19.05,19.15,18.31,18.93,12.24,361374700,Intel
9/11/2009,19.15,20.5,19.12,19.82,12.91,293201600,Intel
16/11/2009,20.11,20.35,18.95,19.24,12.54,303390100,Intel
23/11/2009,19.48,19.5,18.82,19.11,12.45,177877600,Intel
30/11/2009,19.11,20.59,19,20.46,13.33,267663000,Intel
7/12/2009,20.21,20.51,19.71,19.9,12.97,247085300,Intel
14/12/2009,20.02,20.11,19.07,19.63,12.79,326738200,Intel
21/12/2009,19.98,20.35,19,20.33,13.25,135730500,Intel
28/12/2009,20.41,20.72,20.16,20.4,13.29,109431600,Intel
4/1/2010,20.79,21.03,20.34,20.83,13.57,242472200,Intel
11/1/2010,21.11,21.55,20.38,20.8,13.55,541391700,Intel
18/1/2010,20.9,21.31,19.81,19.91,12.97,338179300,Intel
25/1/2010,20.24,20.58,19.3,19.4,12.64,387039200,Intel
1/2/2010,19.47,20.04,18.95,19.47,12.69,338895900,Intel
8/2/2010,19.48,20.68,19.3,20.43,13.42,338214100,Intel
15/2/2010,20.62,20.97,20.53,20.82,13.67,199753700,Intel
22/2/2010,20.95,20.96,20.22,20.53,13.48,248630700,Intel
1/3/2010,20.68,21.09,20.26,20.79,13.65,269142000,Intel
8/3/2010,20.81,21.37,20.66,21.27,13.97,270709600,Intel
15/3/2010,21.16,22.39,21.05,21.99,14.44,367701800,Intel
22/3/2010,21.87,22.75,21.84,22.24,14.61,265004800,Intel
29/3/2010,22.42,22.64,22.18,22.39,14.71,163829000,Intel
5/4/2010,22.48,22.68,22.16,22.55,14.81,230892400,Intel
12/4/2010,22.69,24.37,22.44,23.92,15.71,545523700,Intel
19/4/2010,23.91,24.25,23.32,24.04,15.79,341831300,Intel
26/4/2010,24.08,24.13,22.81,22.84,15,386640700,Intel
3/5/2010,22.98,23.44,19.9,21.31,14,543064700,Intel
10/5/2010,22.29,23.17,21.53,21.89,14.48,444265700,Intel
17/5/2010,21.75,22.23,20.18,20.91,13.83,449037200,Intel
24/5/2010,20.95,21.8,20.03,21.42,14.17,394203700,Intel
31/5/2010,21.3,22,20.79,20.95,13.86,241235500,Intel
7/6/2010,20.94,21.03,19.74,20.64,13.65,322454300,Intel
14/6/2010,20.95,21.69,20.82,21.4,14.15,276867600,Intel
21/6/2010,21.67,21.69,19.89,20.03,13.25,325714900,Intel
28/6/2010,20.11,20.59,18.96,19.2,12.7,343927300,Intel
5/7/2010,19.55,20.36,19.25,20.24,13.39,251755800,Intel
12/7/2010,20.31,22.28,20.3,21.02,13.9,557792000,Intel
19/7/2010,21.17,21.98,21.1,21.69,14.35,344453100,Intel
26/7/2010,21.68,21.74,20.58,20.6,13.63,307786500,Intel
2/8/2010,20.9,21.28,20.41,20.65,13.66,292193900,Intel
9/8/2010,20.79,20.79,19.08,19.15,12.76,425479800,Intel
16/8/2010,19.14,19.87,18.76,18.91,12.6,423614700,Intel
23/8/2010,18.92,18.98,17.81,18.37,12.24,415182700,Intel
30/8/2010,18.25,18.59,17.6,18.43,12.28,371267100,Intel
6/9/2010,18.36,18.41,17.75,17.97,11.98,294217800,Intel
13/9/2010,18.22,19.08,18.2,18.81,12.54,334060100,Intel
20/9/2010,18.89,19.45,18.69,19.42,12.94,283339900,Intel
27/9/2010,19.4,20.35,18.88,19.32,12.88,291232100,Intel
4/10/2010,19.25,19.58,18.77,19.52,13.01,281399900,Intel
11/10/2010,19.59,20.03,19.16,19.32,12.88,444601800,Intel
18/10/2010,19.26,19.93,18.9,19.84,13.22,349696800,Intel
25/10/2010,19.95,20.56,19.73,20.05,13.36,282184300,Intel
1/11/2010,20.35,21.29,20.22,21.24,14.16,287606100,Intel
8/11/2010,21.34,21.81,20.55,21.53,14.46,318063700,Intel
15/11/2010,21.65,21.66,20.88,21.14,14.2,275210300,Intel
22/11/2010,20.92,21.57,20.81,21.34,14.33,146782000,Intel
29/11/2010,21.15,21.78,21.07,21.69,14.57,244236900,Intel
6/12/2010,21.61,22.07,21.55,21.91,14.72,280094600,Intel
13/12/2010,22.01,22.02,21.25,21.46,14.41,255060000,Intel
20/12/2010,21.39,21.43,20.7,20.84,14,145481900,Intel
27/12/2010,20.75,21.08,20.65,21.03,14.13,95242000,Intel
3/1/2011,21.01,21.21,20.27,20.66,13.88,386715600,Intel
10/1/2011,20.71,21.42,20.57,21.08,14.16,428238000,Intel
17/1/2011,21.03,21.2,20.62,20.82,13.98,218479500,Intel
24/1/2011,21.03,21.94,20.93,21.46,14.41,325161300,Intel
31/1/2011,21.55,21.71,21.03,21.68,14.56,277942900,Intel
7/2/2011,21.74,21.86,21.35,21.76,14.74,236838000,Intel
14/2/2011,21.63,22.21,21.28,22.14,15,256234900,Intel
21/2/2011,21.95,22.19,21.01,21.86,14.81,256136000,Intel
28/2/2011,21.75,22.08,21.35,21.56,14.6,291738600,Intel
7/3/2011,21.69,21.74,20.61,20.87,14.14,289863800,Intel
14/3/2011,20.66,20.88,19.71,19.93,13.5,347280500,Intel
21/3/2011,19.9,20.6,19.88,20.37,13.8,229136400,Intel
28/3/2011,20.44,20.66,19.56,19.72,13.36,321369800,Intel
4/4/2011,19.79,20.2,19.36,20.02,13.56,286327200,Intel
11/4/2011,20.07,20.2,19.41,19.75,13.38,231244000,Intel
18/4/2011,19.53,21.49,19.45,21.46,14.54,380102500,Intel
25/4/2011,21.37,23.19,21.33,23.15,15.68,466618600,Intel
2/5/2011,23.02,23.86,22.67,23.25,15.75,513875800,Intel
9/5/2011,23.13,23.83,22.65,23.41,15.98,344810200,Intel
16/5/2011,23.32,23.96,23.08,23.22,15.85,387630800,Intel
23/5/2011,22.92,23.03,22.11,22.21,15.16,277606700,Intel
30/5/2011,22.45,22.64,21.67,21.73,14.84,222970100,Intel
6/6/2011,21.74,22.44,21.26,21.38,14.6,249699700,Intel
13/6/2011,21.43,21.92,21.07,21.19,14.47,294240500,Intel
20/6/2011,21.19,21.74,21.06,21.2,14.47,309019000,Intel
27/6/2011,21.17,22.58,21,22.53,15.38,203126200,Intel
4/7/2011,22.69,23.39,22.36,23.09,15.76,165573800,Intel
11/7/2011,22.84,22.98,22.2,22.37,15.27,226508000,Intel
18/7/2011,22.29,23.25,22.08,23.13,15.79,283272000,Intel
25/7/2011,22.94,23.28,22.22,22.33,15.24,234122400,Intel
1/8/2011,22.57,22.69,20.21,20.79,14.19,362835400,Intel
8/8/2011,20.24,21,19.52,20.65,14.24,479034200,Intel
15/8/2011,20.75,21.07,19.16,19.19,13.23,313711300,Intel
22/8/2011,19.55,19.97,19.26,19.77,13.63,262052800,Intel
29/8/2011,19.94,20.41,19.57,19.64,13.54,218622200,Intel
5/9/2011,19.25,20.3,19.16,19.7,13.58,194737400,Intel
12/9/2011,19.53,22.09,19.52,21.97,15.15,315871300,Intel
19/9/2011,21.77,22.5,21.22,22.16,15.28,364413300,Intel
26/9/2011,22.16,22.98,21.33,21.34,14.71,377820800,Intel
3/10/2011,21.18,22.5,20.4,22.29,15.37,361506100,Intel
10/10/2011,22.48,23.5,22.47,23.5,16.2,246873800,Intel
17/10/2011,23.32,24.5,23.07,24.03,16.57,485119600,Intel
24/10/2011,24.05,25.2,24.02,24.98,17.22,386919300,Intel
31/10/2011,24.57,24.92,23.28,23.74,16.37,272523900,Intel
7/11/2011,23.7,24.9,23.63,24.85,17.28,253347900,Intel
14/11/2011,24.78,25.5,24.02,24.29,16.89,308860000,Intel
21/11/2011,24.03,24.15,22.51,22.73,15.81,188103800,Intel
28/11/2011,23.28,25.14,23.25,24.64,17.14,250701200,Intel
5/12/2011,25.03,25.78,24.38,25.01,17.39,248906400,Intel
12/12/2011,24.18,24.29,23.14,23.23,16.16,363005200,Intel
19/12/2011,23.39,24.4,23.05,24.4,16.97,190609500,Intel
26/12/2011,24.45,24.7,24.18,24.25,16.87,91868800,Intel
2/1/2012,24.62,25.45,24.39,25.25,17.56,178183700,Intel
9/1/2012,25.4,25.92,25.1,25.14,17.48,253443400,Intel
16/1/2012,25.18,26.47,24.97,26.38,18.35,289344400,Intel
23/1/2012,26.35,27,26.34,26.73,18.59,292907400,Intel
30/1/2012,26.51,26.95,26.27,26.74,18.6,229321900,Intel
6/2/2012,26.55,27,26.36,26.7,18.72,176316200,Intel
13/2/2012,26.83,27.5,26.35,27.37,19.19,202669800,Intel
20/2/2012,27.34,27.37,26.35,26.7,18.72,159995200,Intel
27/2/2012,26.52,27.3,26.45,26.92,18.87,189744900,Intel
5/3/2012,26.91,27.17,26.2,27.07,18.98,168908100,Intel
12/3/2012,27,27.96,26.91,27.73,19.44,193503400,Intel
19/3/2012,27.66,27.99,27.54,27.88,19.55,120129600,Intel
26/3/2012,28.01,28.45,27.67,28.12,19.71,174957200,Intel
2/4/2012,28.04,28.45,27.6,28.07,19.68,115884900,Intel
9/4/2012,27.73,28.52,27.41,28.09,19.69,157439900,Intel
16/4/2012,28.26,28.78,27.44,27.6,19.35,252111500,Intel
23/4/2012,27.33,28.53,27.24,28.38,19.9,193611500,Intel
30/4/2012,28.42,29.27,27.84,27.9,19.56,188354000,Intel
7/5/2012,27.83,27.98,26.75,27.63,19.51,202249000,Intel
14/5/2012,27.35,27.4,26.05,26.07,18.41,194736800,Intel
21/5/2012,26.06,26.28,24.92,25.74,18.18,205648100,Intel
28/5/2012,26.04,26.32,25.12,25.14,17.75,150629200,Intel
4/6/2012,25.28,26.48,24.84,26.41,18.65,159233300,Intel
11/6/2012,26.55,27.44,25.96,27.34,19.31,177809900,Intel
18/6/2012,27.29,27.75,26.61,26.94,19.02,236589200,Intel
25/6/2012,26.6,26.65,25.45,26.65,18.82,175614200,Intel
2/7/2012,26.51,26.86,25.93,26.16,18.47,87095000,Intel
9/7/2012,26.05,26.42,24.68,25.25,17.83,199070600,Intel
16/7/2012,25.23,26.42,24.85,25.52,18.02,253519300,Intel
23/7/2012,25.05,26.07,24.79,26.02,18.37,175575600,Intel
30/7/2012,25.98,26.35,25.67,26.23,18.52,146705200,Intel
6/8/2012,26.22,26.9,26.2,26.88,19.15,130121000,Intel
13/8/2012,26.76,26.83,26.19,26.33,18.76,133247700,Intel
20/8/2012,26.22,26.34,24.7,24.91,17.74,187466600,Intel
27/8/2012,24.86,25.01,24.15,24.83,17.69,208636800,Intel
3/9/2012,25.03,25.1,24.01,24.19,17.23,205753500,Intel
10/9/2012,23.95,24.6,22.83,23.37,16.65,280667000,Intel
17/9/2012,23.29,23.52,22.99,23.13,16.48,206906600,Intel
24/9/2012,22.93,23.14,22.48,22.66,16.14,239909300,Intel
1/10/2012,22.75,23.17,22.27,22.68,16.16,232739800,Intel
8/10/2012,22.62,22.62,21.4,21.48,15.3,226296200,Intel
